AUCTION_INFO;RESOURCE_TYPE;name_ru;block_n;ring_n;AREA_KM;n_point;gsk2011_b_deg;gsk2011_b_min;gsk2011_b_sec;gsk2011_l_deg;gsk2011_l_min;gsk2011_l_sec;pulk42_b_deg;pulk42_b_min;pulk42_b_sec;pulk42_l_deg;pulk42_l_min;pulk42_l_sec;comments;RESOURCES;EXPERT_PROTOCOL;USAGE_TYPE;LEND_TYPE;AUCTION_DATE
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;1;320.3;1;63;54;24.2408;65;44;9.3333;63;54;22;65;44;15;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;1;320.3;2;63;54;24.2565;66;4;54.3843;63;54;22;66;05;00;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;1;320.3;3;63;44;17.2451;66;4;54.4234;63;44;15;66;05;00;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;1;320.3;4;63;44;17.23;65;44;9.3727;63;44;15;65;44;15;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;2;320.3;1;63;47;9.55;65;54;30.63;63;47;7.3095;65;54;36.2431;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;2;320.3;2;63;47;9.57;65;54;35.17;63;47;7.3295;65;54;40.7829;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;2;320.3;3;63;47;8.51;65;54;35.05;63;47;6.2695;65;54;40.6629;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;2;320.3;4;63;47;8.45;65;54;30.96;63;47;6.2095;65;54;36.573;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;газ;Чуэльский (месторождение: Чуэльское). Белоярский район;32;2;320.3;5;63;47;8.77;65;54;30.92;63;47;6.5295;65;54;36.533;"Из границ участка исключается площадь 0,002 км2 участка недра лицензия ХМН 20859 ВЭ, с ограничением по глубине 120 м., пространственные границы ограничены контуром прямых линий, участок недр село Полноват (свкажины №№2, 2/1), АО ""Югорская коммунальная эксплуатирующая компания-Белоярский"". Из границ участка исключается площадь территории населенного пункта село Полноват Белоярского района Ханты-Мансийского автономного округа-Югры. Участок расположен частично в водно-болотном угодье «Нижнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. ";Газ: C₁ - 9,1 млрд. м3, D₁ - 1,5 млрд. м3;по данным Госбаланса на 01.01.2022. по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017);геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ;Северо-Казымский (месторождение: Северо-Казымское). Белоярский район;33;1;192.5;1;64;00;2.315;67;13;54.534;64;00;00;67;14;00;;Нефть: Dл - 0,744 млн. т, D₁ - 0,3 млн. т, D₂ - 0,1 млн. т. Газ: C₁ - 1,0 млрд. м3, C₂ - 4,860 млрд. м3, D₁ - 0,9 млрд. м3;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ;Северо-Казымский (месторождение: Северо-Казымское). Белоярский район;33;1;192.5;2;64;01;47.326;67;26;16.558;64;01;45;67;26;22;;Нефть: Dл - 0,744 млн. т, D₁ - 0,3 млн. т, D₂ - 0,1 млн. т. Газ: C₁ - 1,0 млрд. м3, C₂ - 4,860 млрд. м3, D₁ - 0,9 млрд. м3;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ;Северо-Казымский (месторождение: Северо-Казымское). Белоярский район;33;1;192.5;3;63;58;51.326;67;31;6.581;63;58;49;67;31;12;;Нефть: Dл - 0,744 млн. т, D₁ - 0,3 млн. т, D₂ - 0,1 млн. т. Газ: C₁ - 1,0 млрд. м3, C₂ - 4,860 млрд. м3, D₁ - 0,9 млрд. м3;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ;Северо-Казымский (месторождение: Северо-Казымское). Белоярский район;33;1;192.5;4;63;53;22.32;67;31;6.602;63;53;20;67;31;12;;Нефть: Dл - 0,744 млн. т, D₁ - 0,3 млн. т, D₂ - 0,1 млн. т. Газ: C₁ - 1,0 млрд. м3, C₂ - 4,860 млрд. м3, D₁ - 0,9 млрд. м3;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ;Северо-Казымский (месторождение: Северо-Казымское). Белоярский район;33;1;192.5;5;63;53;22.307;67;13;54.559;63;53;20;67;14;00;;Нефть: Dл - 0,744 млн. т, D₁ - 0,3 млн. т, D₂ - 0,1 млн. т. Газ: C₁ - 1,0 млрд. м3, C₂ - 4,860 млрд. м3, D₁ - 0,9 млрд. м3;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;1;62;5;2.1676;66;53;24.894;62;05;00;66;53;30;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;2;62;5;2.1898;67;23;54.9659;62;05;00;67;24;00;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;3;61;56;2.179;67;23;54.9953;61;56;00;67;24;00;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;4;61;55;2.179;67;25;25.0021;61;55;00;67;25;30;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;5;61;54;52.18;67;26;49.0059;61;54;50;67;26;54;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;6;61;51;2.1771;67;28;55.0232;61;51;00;67;29;00;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;7;61;48;2.1779;67;34;55.0469;61;48;00;67;35;00;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
ХМАО 15.12.2022;нефть, газ, конденсат;Северо-Каменный (месторождение: часть Красноленинского (Ем-Еговская+Пальяновская площадь). Октябрьский район;34;1;702.7;8;61;48;2.1808;67;38;55.0563;61;48;00;67;39;00;"Участок частично расположен в водно-болотном угодье «Верхнее Двуобье», имеющего международное значение главным образом в качестве местообитаний водоплавающих птиц. Проведение работ по геологическому изучению недр, разведке и добыче УВС возможно при условии соблюдения режима охраны и использования водно-болотного угодья и при наличии утвержденного в установленном порядке регламента хозяйственной деятельности. Из границ участка исключается площадь участка недра лицензия ХМН 02664 ВЭ, с ограничением по глубине 80 м., пространственные границы ограничены контуром прямых линий, участок недр территория сельских поселений Карымкары и Горнореченск, Муниципальное предприятие ""Жилищно-коммунальное хозяйствомуниципального образования сельское поселение Карымкары"". п. Карымкары (ул. Горная, д. 1а) - скважина №2, п. Карымкары (ул. Совхозная, д. 7) - скважина №1, п. Горнореченск (ул. Речная, д. 21а) - скважина №3. Из границ участка исключается площадь территории населенного пункта п.Горнореченск Октябрьского района Ханты-Мансийского автономного округа-Югры. Из границ участка исключается площадь территории населенного пункта п.Карымкары Октябрьского района Ханты-Мансийского автономного округа-Югры";Нефть: D₁ - 7,0 млн. т., D₂ - 1,0 млн. т. Газ: В₁ - 7,565 млрд. м3, D2 - 0,5 млрд. м3. Конденсат: В₁ - 1,195 млн. Т;по данным ФГБУ «ВНИГНИ»  на основании количественной оценки УВС России (по состоянию на 01.01.2017). по данным Госбаланса на 01.01.2022.;геологическое изучение, разведка и добыча;Аукцион;2 кв. 2023г. Уралнедра
